Gene ID,NPFM1,NPFM2,NPFM3,NPFM4
NPIL_608781,4.672181571358489,3.6895705985498144,17.563487616863057,0.15010934339846504
NPIL_608791,0.0,0.0,0.0,0.0
NPIL_608801,0.0,2.459713732366543,11.855354141382563,0.0
NPIL_608811,0.0,1.6910531910019984,8.781743808431528,0.0
NPIL_608821,64.29811781536205,93.62285393820154,434.25723132693906,18.388394566311966
NPIL_608831,3.708080612189277,50.57786362178704,25.46705704445143,15.911590400237293
NPIL_608841,0.14832322448757107,0.15373210827290892,0.8781743808431528,0.15010934339846504
NPIL_608851,0.0,0.0,0.0,0.0
NPIL_608861,0.0,0.0,5.708133475480493,0.0
NPIL_608871,0.0,0.9223926496374536,0.4390871904215764,0.0
NPIL_608881,0.14832322448757107,0.6149284330916357,0.8781743808431528,0.15010934339846504
NPIL_608891,0.0,0.0,3.512697523372611,0.0
NPIL_608901,0.0,0.0,1.3172615712647293,0.22516401509769754
NPIL_608911,0.0,0.0,2.6345231425294586,0.0
NPIL_666291,0.0,0.15373210827290892,0.0,0.0
NPIL_154111,0.3708080612189277,0.0,3.073610332951035,0.6754920452930926
NPIL_154121,5.487959306040129,5.995552222643448,32.05336490077507,0.7505467169923251
NPIL_154131,0.2224848367313566,0.9223926496374536,21.515272330657243,0.8256013886915576
NPIL_154141,0.3708080612189277,0.9223926496374536,10.099005379696257,0.3002186867969301
NPIL_154151,2.8181412652638502,0.9223926496374536,0.0,0.4503280301953951
NPIL_154161,0.0,0.0,1.3172615712647293,0.0
NPIL_154171,0.0,0.7686605413645446,10.099005379696257,0.15010934339846504
NPIL_154181,0.14832322448757107,1.6910531910019984,16.246226045598327,0.15010934339846504
NPIL_154192,0.0,0.0,0.0,0.0
NPIL_154191,0.0,0.0,0.0,0.0
NPIL_154201,0.0,0.0,0.0,0.0
NPIL_390611,0.07416161224378554,88.08849804037682,159.38865012303222,0.0
NPIL_390621,0.0,0.0,0.0,0.0
NPIL_390631,0.0,0.0,0.8781743808431528,0.0
NPIL_390641,0.0,0.0,0.0,0.0
NPIL_390651,0.0,0.0,0.0,0.0
NPIL_390661,0.14832322448757107,0.0,0.0,0.0
NPIL_390671,0.5191312857064988,10.761247579103625,55.32498599311863,0.3002186867969301
NPIL_348701,2.892302877507636,2.9209100571852695,4.390871904215764,5.103717675547811
NPIL_350751,0.0,3.8433027068227235,20.63709794981409,0.0
NPIL_105361,0.0,0.0,0.0,0.0
NPIL_238461,0.0,0.0,0.0,0.0
NPIL_40911,0.0,0.0,0.0,0.0
NPIL_452821,0.0,0.0,0.0,0.0
NPIL_601861,0.0,0.0,0.0,0.0
NPIL_249391,9.64100959169212,345.89724361404507,45.66506780384395,1.2008747471877204
NPIL_249401,212.62134230293313,35.20465279449614,115.040843890453,1.5010934339846502
NPIL_249411,0.0,0.7686605413645446,3.9517847137941873,0.0
NPIL_80395,0.0,0.0,0.0,0.0
NPIL_161971,0.0,0.0,0.0,0.0
NPIL_453361,0.0,0.7686605413645446,3.073610332951035,1.6512027773831153
NPIL_453371,0.0,4.919427464733086,37.76149837625557,0.15010934339846504
NPIL_453381,0.0,3.6895705985498144,29.857928948667194,0.15010934339846504
NPIL_453391,0.8157777346816408,12.913497094924349,51.373201279324434,0.7505467169923251
NPIL_453401,6.007090591746628,14.912014502472166,3.9517847137941873,1.876366792480813
NPIL_453411,0.29664644897514214,9.685122821193263,55.764073183540205,2.2516401509769755
NPIL_453421,3.9305654489206336,7.8403375219183555,57.959509135648084,1.3509840905861852
NPIL_453431,0.0,0.0,0.8781743808431528,0.0
NPIL_453441,13.94238310183168,14.604550285926349,50.055939708059704,0.3002186867969301
NPIL_453451,64.52060265209342,48.73307832251213,28.540667377402464,0.3002186867969301
