Gene ID,Chr,Gene Name,Description,NPFM1,NPFM2,NPFM3,NPFM4,Avg Expression,Standard Deviation,Z-score_NPFM1,Z-score_NPFM2,Z-score_NPFM3,Z-score_NPFM4
NPIL_206271,BMAW01042743.1,AVEN_203504_1,uncharacterized protein,7,0,8,10,6.25,4.349329450233296,-0.13758161605291194,-1.0508155289974608,-0.1708877414813175,1.3592848865316902
NPIL_407151,BMAW01042748.1,AVEN_151547_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_407161,BMAW01042748.1,AVEN_14067_1,RNase H domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_407171,BMAW01042748.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_407181,BMAW01042748.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_210671,BMAW01042749.1,AVEN_117246_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_344421,BMAW01042777.1,Unknown,hypothetical protein,184,13,43,0,60.0,84.60496439334987,1.4766886470242218,-0.5219595264422032,-0.2638287955320964,-0.6909003250499217
NPIL_344431,BMAW01042777.1,AVEN_232344_1,uncharacterized protein,0,0,5,0,1.25,2.5,-0.5,-0.5,1.5,-0.5
NPIL_344441,BMAW01042777.1,F54H12.2_27,uncharacterized protein F54H12.2,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_344451,BMAW01042777.1,F54H12.2_16,uncharacterized protein F54H12.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_344461,BMAW01042777.1,AVEN_223522_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_344472,BMAW01042777.1;BMAW01042777.1;BMAW01042777.1;BMAW01042777.1;BMAW01042777.1;BMAW01042777.1,AVEN_80271_1,uncharacterized protein,82,11,11,0,26.0,37.69173207305107,1.4858434423712652,-0.36300834974477725,-0.43870878509157196,-0.6841263075349161
NPIL_344471,BMAW01042777.1;BMAW01042777.1;BMAW01042777.1;BMAW01042777.1;BMAW01042777.1,AVEN_80271_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_200301,BMAW01042792.1;BMAW01042792.1;BMAW01042792.1;BMAW01042792.1;BMAW01042792.1;BMAW01042792.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_200291,BMAW01042792.1;BMAW01042792.1;BMAW01042792.1;BMAW01042792.1;BMAW01042792.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_265591,BMAW01042800.1,Unknown,hypothetical protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5000000000000002,-0.5
NPIL_265601,BMAW01042800.1,AVEN_231787_1,reverse transcriptase domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_265611,BMAW01042800.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_265621,BMAW01042800.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_265631,BMAW01042800.1,Tf2-6_445,transposon Tf2-6 polyprotein,0,46,48,2,24.0,26.583202716502512,-0.9248573336996893,1.0531314457523566,0.6525657925650483,-0.7808399046177154
NPIL_265641,BMAW01042800.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_265651,BMAW01042800.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_265661,BMAW01042800.1,gtdc1,glycosyltransferase-like domain-containing protein 1,41,42,60,84,56.75,20.155644370746373,-0.5895472728254466,-0.4921468819411632,-0.4144524404307532,1.4961465951973634
NPIL_265671,BMAW01042800.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_265681,BMAW01042800.1,X975_00807,retrovirus-related Pol polyprotein from transposon opus,2,0,0,4,1.5,1.9148542155126762,-0.09949821985236668,-0.6723833744272515,-0.6723833744272515,1.4442649687068696
